ResponseId,Age,EdLevel,Employment,WorkExp,YearsCode,DevType,OrgSize,ICorPM,RemoteWork,Industry,Country,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,annual_salary_usd,currency_code,currency_name,age_mid,age_known,exp_gt_code,ed_ordinal,ed_level_clean,employment_group,has_employer,job_block_missing,org_size_mid,org_size_log,org_size_cat,ic_or_pm,is_manager,remote_ordinal,remote_3cat,remote_cat,industry_clean,country_clean,region,country_grouped,paid_in_hard_currency,dev_type_clean,dev_type_grouped,role_family,n_lang,lang_answered,lang_javascript,lang_html_css,lang_sql,lang_python,lang_typescript,lang_bash_shell_all_shells,lang_c_sharp,lang_java,lang_powershell,lang_c_plus_plus,lang_go,lang_php,lang_c,lang_rust,lang_kotlin,n_db,db_answered,db_postgresql,db_mysql,db_sqlite,db_redis,db_microsoft_sql_server,db_mongodb,db_mariadb,db_elasticsearch,db_dynamodb,db_oracle,db_bigquery,db_supabase,salary_suspect_low,log_salary
862,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,13.0,23.0,"Developer, back-end",20 to 99 employees,Individual contributor,In-person,Software Development,Philippines,USD United States dollar,C#;HTML/CSS;JavaScript;SQL,MariaDB;Microsoft SQL Server;PostgreSQL;Redis;SQLite,45000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,0.0,In-person,In-person,Software Development,Philippines,East/Southeast Asia,Other: East/Southeast Asia,True,"Developer, back-end","Developer, back-end",Engineering,4.0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,5.0,True,True,False,True,True,True,False,True,False,False,False,False,False,False,10.714417768752456
8620,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,12.0,16.0,"Developer, back-end","10,000 or more employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Computer Systems Design and Services,United States of America,USD United States dollar,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL,MySQL;Oracle;PostgreSQL;Redis;SQLite;Supabase,210000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Computer Systems Design and Services,United States,North America,United States,True,"Developer, back-end","Developer, back-end",Engineering,8.0,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,6.0,True,True,True,True,True,False,False,False,False,False,True,False,True,False,12.254862809699606
8629,25-34 years old,Some college/university study without earning a degree,Employed,6.0,11.0,"Developer, full-stack",100 to 499 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Germany,EUR European Euro,HTML/CSS;Java;JavaScript;SQL;TypeScript,H2;IBM DB2;Microsoft SQL Server;PostgreSQL,64388.0,EUR,European Euro,29.5,True,False,3.0,Some college/university study without earning a degree,Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Germany,Western/Northern Europe,Germany,True,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,4.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,11.07268255932612
8642,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,20.0,20.0,"Developer, full-stack",20 to 99 employees,Individual contributor,In-person,Computer Systems Design and Services,France,EUR European Euro,C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,Databricks SQL;PostgreSQL,69609.0,EUR,European Euro,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,0.0,In-person,In-person,Computer Systems Design and Services,France,Western/Northern Europe,France,True,"Developer, full-stack","Developer, full-stack",Engineering,7.0,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,2.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,11.150649148307476
8669,25-34 years old,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",9.0,10.0,"Developer, full-stack",,,,Healthcare,France,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;PowerShell;TypeScript,BigQuery;MongoDB;PostgreSQL,116015.0,EUR,European Euro,29.5,True,False,3.0,Some college/university study without earning a degree,Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Healthcare,France,Western/Northern Europe,France,True,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,3.0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,11.661474772073467
867,55-64 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",35.0,38.0,"Architect, software or solutions",,,,Other,Germany,EUR European Euro,Bash/Shell (all shells);Delphi;HTML/CSS;JavaScript;MicroPython;Python;VBA,InfluxDB;MariaDB;Microsoft Access;PostgreSQL;SQLite,127616.0,EUR,European Euro,59.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Other,Germany,Western/Northern Europe,Germany,True,"Architect, software or solutions","Architect, software or solutions",Other,7.0,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,5.0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,11.756781033881456
8688,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,9.0,13.0,"Developer, back-end",500 to 999 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Ukraine,UAH Ukrainian hryvnia,HTML/CSS;Java;JavaScript;Python;SQL,PostgreSQL;Amazon Redshift,75908.0,UAH,Ukrainian hryvnia,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Ukraine,Eastern Europe/Central Asia,Ukraine,False,"Developer, back-end","Developer, back-end",Engineering,5.0,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,2.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,11.23727735967387
8698,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,10.0,20.0,"Developer, full-stack",500 to 999 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Hungary,HUF Hungarian forint,Bash/Shell (all shells);C++;HTML/CSS;PowerShell;Python;TypeScript,,54941.0,HUF,Hungarian forint,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Hungary,Eastern Europe/Central Asia,Hungary,False,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,,False,,,,,,,,,,,,,False,10.91401516115817
8739,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,20.0,,"Developer, mobile",20 to 99 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)","Internet, Telecomm or Information Services",Netherlands,EUR European Euro,,,83531.0,EUR,European Euro,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)","Internet, Telecomm or Information Services",Netherlands,Western/Northern Europe,Netherlands,True,"Developer, mobile","Developer, mobile",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,11.332973099424969
878,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,18.0,25.0,Cloud infrastructure engineer,"1,000 to 4,999 employees",Individual contributor,Remote,Government,United States of America,USD United States dollar,Bash/Shell (all shells);C;C++;Python,Dynamodb;Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;Redis;Amazon Redshift,190000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Government,United States,North America,United States,True,Cloud infrastructure engineer,Other role,Infrastructure,4.0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,8.0,True,True,True,False,True,False,True,True,True,True,False,False,False,False,12.154779351142624
8802,45-54 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",30.0,42.0,"Developer, mobile",,,,Software Development,Germany,EUR European Euro,Dart;HTML/CSS;Java;JavaScript;PHP;SQL;Swift;TypeScript,MariaDB;MySQL;SQLite,150819.0,EUR,European Euro,49.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Software Development,Germany,Western/Northern Europe,Germany,True,"Developer, mobile","Developer, mobile",Engineering,8.0,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,3.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,11.923835721314289
8811,55-64 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,36.0,45.0,"Developer, desktop or enterprise applications",100 to 499 employees,Individual contributor,Remote,Government,United States of America,USD United States dollar,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL,Microsoft SQL Server,165000.0,USD,United States dollar,59.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Government,United States,North America,United States,True,"Developer, desktop or enterprise applications","Developer, desktop or enterprise applications",Engineering,6.0,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,12.013700752882718
8812,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",6.0,13.0,"Developer, full-stack",,,,Software Development,Czech Republic,CZK Czech koruna,HTML/CSS;JavaScript;Ruby;SQL;TypeScript,MySQL;PostgreSQL;Redis,101428.0,CZK,Czech koruna,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Software Development,Czech Republic,Eastern Europe/Central Asia,Czech Republic,False,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,11.527104466143498
8825,45-54 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,25.0,35.0,"Architect, software or solutions",20 to 99 employees,Individual contributor,Remote,Software Development,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,,,122527.0,GBP,Pound sterling,49.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,United Kingdom,Western/Northern Europe,United Kingdom,True,"Architect, software or solutions","Architect, software or solutions",Other,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,11.716086692843874
8834,45-54 years old,Some college/university study without earning a degree,Employed,17.0,31.0,"Developer, desktop or enterprise applications",500 to 999 employees,Individual contributor,Remote,Software Development,Brazil,BRL Brazilian real,Java,,45509.0,BRL,Brazilian real,49.5,True,False,3.0,Some college/university study without earning a degree,Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Brazil,Latin America,Brazil,False,"Developer, desktop or enterprise applications","Developer, desktop or enterprise applications",Engineering,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,,,,,,,,,,,,,False,10.72566538757657
8866,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,5.0,14.0,"Architect, software or solutions",500 to 999 employees,Individual contributor,Remote,Fintech,United States of America,USD United States dollar,Bash/Shell (all shells);C++;Python,Elasticsearch;Redis,750000.0,USD,United States dollar,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Fintech,United States,North America,United States,True,"Architect, software or solutions","Architect, software or solutions",Other,3.0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,2.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,13.527828485512494
8882,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,,7.0,"Developer, full-stack",Less than 20 employees,Individual contributor,Remote,Software Development,United States of America,USD United States dollar,,,65000.0,USD,United States dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,11.082142548877775
8888,35-44 years old,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",8.0,8.0,"Developer, full-stack",,,,Software Development,Namibia,USD United States dollar,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript;VBA;Visual Basic (.Net),Elasticsearch;Microsoft Access;Microsoft SQL Server;PostgreSQL;Redis;SQLite,35000.0,USD,United States dollar,39.5,True,False,3.0,Some college/university study without earning a degree,Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Software Development,Namibia,Sub-Saharan Africa,Other: Sub-Saharan Africa,True,"Developer, full-stack","Developer, full-stack",Engineering,8.0,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,6.0,True,True,False,True,True,True,False,False,True,False,False,False,False,False,10.46310334047155
889,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,14.0,28.0,Data scientist,500 to 999 employees,Individual contributor,Remote,"Internet, Telecomm or Information Services",Italy,EUR European Euro,HTML/CSS;JavaScript;Python;R;Scala;SQL,Dynamodb;MySQL;PostgreSQL;Snowflake;SQLite;Amazon Redshift,55687.0,EUR,European Euro,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,"Internet, Telecomm or Information Services",Italy,Southern Europe,Italy,True,Data scientist,Data scientist,Data/AI,6.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,6.0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,10.927502005497212
8896,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,3.0,5.0,"Developer, back-end",500 to 999 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Fintech,Portugal,EUR European Euro,Bash/Shell (all shells);Go;Java;Kotlin;Lua;Python;Rust;Zig,PostgreSQL;Redis;SQLite,42786.0,EUR,European Euro,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Fintech,Portugal,Southern Europe,Portugal,True,"Developer, back-end","Developer, back-end",Engineering,8.0,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,3.0,True,True,False,True,True,False,False,False,False,False,False,False,False,False,10.663966225256358
89,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,6.0,8.0,"Developer, back-end",Less than 20 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Argentina,ARS Argentine peso,Ada;Bash/Shell (all shells);Python,MySQL;PostgreSQL;Redis,13649.0,ARS,Argentine peso,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Argentina,Latin America,Argentina,False,"Developer, back-end","Developer, back-end",Engineering,3.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,9.521421537856195
8902,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,5.0,16.0,"Developer, full-stack",20 to 99 employees,Individual contributor,In-person,Software Development,Chile,CLP Chilean peso,C;C#;C++;GDScript;HTML/CSS;Java;Python;SQL,Microsoft SQL Server;SQLite,2121.0,CLP,Chilean peso,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,0.0,In-person,In-person,Software Development,Chile,Latin America,Other: Latin America,False,"Developer, full-stack","Developer, full-stack",Engineering,8.0,True,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,2.0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,7.659642954564682
8918,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,9.0,17.0,"Developer, front-end",100 to 499 employees,Individual contributor,In-person,Software Development,Germany,EUR European Euro,JavaScript;SQL;TypeScript,MongoDB;MySQL;PostgreSQL,70769.0,EUR,European Euro,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,0.0,In-person,In-person,Software Development,Germany,Western/Northern Europe,Germany,True,"Developer, front-end","Developer, front-end",Engineering,3.0,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,11.167176330688804
892,35-44 years old,"Associate degree (A.A., A.S., etc.)",Employed,8.0,8.0,"Developer, front-end","10,000 or more employees",Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Media & Advertising Services,Chile,CLP Chilean peso,Go;Groovy;HTML/CSS;JavaScript;TypeScript,,55136.0,CLP,Chilean peso,39.5,True,False,4.0,"Associate degree (A.A., A.S., etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Media & Advertising Services,Chile,Latin America,Other: Latin America,False,"Developer, front-end","Developer, front-end",Engineering,5.0,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,,False,,,,,,,,,,,,,False,10.917558139327657
8927,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,2.0,5.0,"Developer, front-end",20 to 99 employees,Individual contributor,In-person,Manufacturing,Taiwan,USD United States dollar,,,30000.0,USD,United States dollar,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,0.0,In-person,In-person,Manufacturing,Taiwan,East/Southeast Asia,Other: East/Southeast Asia,True,"Developer, front-end","Developer, front-end",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,10.308952660644293
8928,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,14.0,20.0,"Developer, back-end",500 to 999 employees,People manager,In-person,Higher Education,Syrian Arab Republic,USD United States dollar,Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;Lisp;MATLAB;Perl;PHP;PowerShell;Prolog;Python;Scala;SQL;Visual Basic (.Net),Elasticsearch;H2;MariaDB;Microsoft Access;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite,6000.0,USD,United States dollar,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,People manager,1.0,0.0,In-person,In-person,Higher Education,Syria,Middle East/North Africa,Other: Middle East/North Africa,True,"Developer, back-end","Developer, back-end",Engineering,17.0,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,11.0,True,True,True,True,True,True,True,True,True,False,True,False,False,False,8.699514748210191
8971,18-24 years old,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,2.0,6.0,"Developer, desktop or enterprise applications","10,000 or more employees",Individual contributor,Remote,Software Development,Germany,EUR European Euro,,,16706.0,EUR,European Euro,21.0,True,False,2.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,False,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Germany,Western/Northern Europe,Germany,True,"Developer, desktop or enterprise applications","Developer, desktop or enterprise applications",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,9.723523215315852
8983,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",15.0,18.0,"Senior executive (C-suite, VP, etc.)",,,,Software Development,Hungary,HUF Hungarian forint,HTML/CSS;JavaScript;Python;SQL;TypeScript,PostgreSQL;SQLite,4627.0,HUF,Hungarian forint,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Software Development,Hungary,Eastern Europe/Central Asia,Hungary,False,"Senior executive (C-suite, VP, etc.)","Senior executive (C-suite, VP, etc.)",Management,5.0,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,8.439663988907
9001,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,5.0,10.0,"Developer, full-stack","5,000 to 9,999 employees",Individual contributor,Remote,Healthcare,United States of America,USD United States dollar,C#;HTML/CSS;JavaScript;SQL;TypeScript,Microsoft SQL Server,74500.0,USD,United States dollar,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,7500.0,3.8750612633917,"5,000 to 9,999 employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Healthcare,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,11.218554404367652
9004,25-34 years old,"Associate degree (A.A., A.S., etc.)",Employed,7.0,10.0,"Developer, full-stack","5,000 to 9,999 employees",Individual contributor,Remote,Software Development,Canada,CAD Canadian dollar,C#;Java;JavaScript;MATLAB;PowerShell;R;SQL;TypeScript,Microsoft SQL Server;MongoDB;PostgreSQL,85361.0,CAD,Canadian dollar,29.5,True,False,4.0,"Associate degree (A.A., A.S., etc.)",Employed,True,False,7500.0,3.8750612633917,"5,000 to 9,999 employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Canada,North America,Canada,False,"Developer, full-stack","Developer, full-stack",Engineering,8.0,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,3.0,True,True,False,False,False,True,True,False,False,False,False,False,False,False,11.354644600996048
9028,45-54 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,30.0,35.0,"Developer, back-end","1,000 to 4,999 employees",Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Australia,AUD Australian dollar,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript,Databricks SQL;Dynamodb;PostgreSQL,169024.0,AUD,Australian dollar,49.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Australia,Oceania,Australia,False,"Developer, back-end","Developer, back-end",Engineering,7.0,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,3.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,12.037795995656804
9030,45-54 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,24.0,10.0,"Developer, full-stack",Less than 20 employees,People manager,In-person,Software Development,France,EUR European Euro,Java;JavaScript;SQL;TypeScript,MySQL,40605.0,EUR,European Euro,49.5,True,True,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,People manager,1.0,0.0,In-person,In-person,Software Development,France,Western/Northern Europe,France,True,"Developer, full-stack","Developer, full-stack",Engineering,4.0,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,10.611646490716511
9038,55-64 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,39.0,45.0,"Developer, full-stack","5,000 to 9,999 employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,Italy,EUR European Euro,HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript,Elasticsearch;MongoDB,104413.0,EUR,European Euro,59.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,7500.0,3.8750612633917,"5,000 to 9,999 employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,Italy,Southern Europe,Italy,True,"Developer, full-stack","Developer, full-stack",Engineering,7.0,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,2.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,11.556109467751368
9040,45-54 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,30.0,20.0,"Developer, full-stack","10,000 or more employees",Individual contributor,Remote,Software Development,Colombia,USD United States dollar,,,1200.0,USD,United States dollar,49.5,True,True,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Colombia,Latin America,Other: Latin America,True,"Developer, full-stack","Developer, full-stack",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,True,7.090076835776092
9044,55-64 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,35.0,40.0,"Developer, full-stack","1,000 to 4,999 employees",Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Other,United States of America,USD United States dollar,Bash/Shell (all shells);Groovy;HTML/CSS;Java;Python;Scala;TypeScript,BigQuery;Cloud Firestore;Elasticsearch;MySQL;Oracle;PostgreSQL,200000.0,USD,United States dollar,59.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,3000.0,3.4771212547196626,"1,000 to 4,999 employees",Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Other,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,7.0,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,6.0,True,True,True,False,False,False,False,False,True,False,True,True,False,False,12.206072645530174
